"","Home.Team","Away.Team","Home","Draw","Away"
"139","Patriotas","LaEquidad",0.421217961744687,0.405441468147039,0.173340570108274
"140","Petrolera","LaEquidad",0.502060060776965,0.340531589930612,0.157408349292423
"141","Aguilas","Millonarios",0.215071288758163,0.39913709991464,0.385791611327197
"142","Dep.Cali","Millonarios",0.449620565645445,0.305028930963486,0.245350503391069
"143","Dep.Pasto","Millonarios",0.489805326732706,0.300820189847362,0.209374483419932
"144","Envigado","Millonarios",0.260652989468927,0.3398082447736,0.399538765757474
"145","JaguaresdeCordoba","Millonarios",0.326809406525211,0.386676418763878,0.286514174710911
"146","Junior","Millonarios",0.346717347822602,0.323489482874794,0.329793169302604
"147","OnceCaldas","Millonarios",0.193220025811779,0.329009849242641,0.477770124945579
"148","Petrolera","Millonarios",0.374423604638777,0.323698094753039,0.301878300608184
"149","SantaFe","Millonarios",0.284698672819543,0.377010099791449,0.338291227389009
"150","Tigres","Millonarios",0.177422051485453,0.37261933263842,0.449958615876127
"151","AmericaDeCali","OnceCaldas",0.720906124462992,0.212863903703355,0.0662299718336532
"152","Atl.Nacional","OnceCaldas",0.84125713144114,0.142768286245304,0.015974582313556
"153","Bucaramanga","OnceCaldas",0.542385104757492,0.348304615909329,0.10931027933318
"154","Cortulua","OnceCaldas",0.482084702941398,0.322497374249934,0.195417922808669
"155","DeportesTolima","OnceCaldas",0.652224669273938,0.24143187294161,0.106343457784452
"156","Envigado","OnceCaldas",0.532726411790377,0.320356500511832,0.146917087697791
"157","Ind.Medellin","OnceCaldas",0.784432874490497,0.166022703302156,0.049544422207347
"158","Junior","OnceCaldas",0.640280464193918,0.25768118337057,0.102038352435512
"159","LaEquidad","OnceCaldas",0.525569222486007,0.351828150212714,0.12260262730128
"160","Patriotas","OnceCaldas",0.576407130329111,0.312790971708241,0.110801897962648
"161","Aguilas","Patriotas",0.299173526776523,0.454138027532037,0.24668844569144
"162","Cortulua","Patriotas",0.321627088954986,0.358853200839243,0.319519710205771
"163","Dep.Pasto","Patriotas",0.606760767554687,0.279436100445616,0.113803131999697
"164","Huila","Patriotas",0.345499393860248,0.391485947118887,0.263014659020866
"165","JaguaresdeCordoba","Patriotas",0.424541739890347,0.40306189061136,0.172396369498293
"166","Junior","Patriotas",0.473740098349188,0.333071310844604,0.193188590806208
"167","LaEquidad","Patriotas",0.378162859028246,0.418649377585805,0.203187763385949
"168","Millonarios","Patriotas",0.602114671980975,0.286460684104478,0.111424643914547
"169","Petrolera","Patriotas",0.499783685881407,0.32598163872613,0.174234675392463
"170","SantaFe","Patriotas",0.385281109344232,0.406972879563779,0.20774601109199
"171","Aguilas","Petrolera",0.297952881629331,0.404215896047304,0.297831222323366
"172","Bucaramanga","Petrolera",0.401002718523769,0.379520046371566,0.219477235104664
"173","Dep.Cali","Petrolera",0.577278323379252,0.265472392951495,0.157249283669253
"174","Dep.Pasto","Petrolera",0.613853920898956,0.25497684491814,0.131169234182904
"175","Envigado","Petrolera",0.365073362853333,0.338902714092657,0.29602392305401
"176","JaguaresdeCordoba","Petrolera",0.430714272540276,0.363250305381241,0.206035422078484
"177","Junior","Petrolera",0.468385276948917,0.303480018576523,0.228134704474561
"178","OnceCaldas","Petrolera",0.28226987986882,0.346396342106145,0.371333778025035
"179","SantaFe","Petrolera",0.385103011631112,0.365797451532266,0.249099536836622
"180","Tigres","Petrolera",0.253252647300751,0.390552787644546,0.356194565054702
"181","AmericaDeCali","SantaFe",0.576947809483171,0.299250566926055,0.123801623590775
"182","Atl.Nacional","SantaFe",0.736261597857667,0.227901174958709,0.0358372271836245
"183","Dep.Cali","SantaFe",0.589994848055769,0.289427562000948,0.120577589943282
"184","Dep.Pasto","SantaFe",0.620008517075465,0.278721938733862,0.101269544190673
"185","DeportesTolima","SantaFe",0.498720151868247,0.31688278740079,0.184397060730963
