"","Home.Team","Away.Team","Home","Draw","Away"
"67","Dep.Pasto","Huila",0.417837562095857,0.337766605657406,0.244395832246738
"68","Dep.Pasto","Ind.Medellin",0.221501386769339,0.266560529580409,0.511938083650252
"69","Dep.Pasto","OnceCaldas",0.479535576540992,0.321855713842517,0.198608709616491
"70","Dep.Pasto","Tigres",0.454211004049326,0.364685012147928,0.181103983802746
"71","DeportesTolima","Bucaramanga",0.19535356915382,0.341543486837707,0.463102944008473
"72","DeportesTolima","Cortulua",0.34604767377955,0.299080723122716,0.354871603097733
"73","DeportesTolima","Dep.Pasto",0.10290557667574,0.215747551302115,0.681346872022145
"74","DeportesTolima","Huila",0.284599580493827,0.323223299763665,0.392177119742509
"75","DeportesTolima","Ind.Medellin",0.104761447375217,0.196302365943276,0.698936186681507
"76","DeportesTolima","JaguaresdeCordoba",0.180616633671337,0.324144780978788,0.495238585349874
"77","DeportesTolima","Junior",0.19351285372946,0.27060381043149,0.53588333583905
"78","DeportesTolima","Millonarios",0.101183081375762,0.219876557942372,0.678940360681866
"79","DeportesTolima","Patriotas",0.201770701760844,0.313013017999422,0.485216280239734
"80","DeportesTolima","Petrolera",0.171711586094145,0.262197611619761,0.566090802286094
"81","Envigado","Aguilas",0.210599516243174,0.419022824148312,0.370377659608515
"82","Envigado","AmericaDeCali",0.0990356295816586,0.245307414387547,0.655656956030794
"83","Envigado","Atl.Nacional",0.0251454766263482,0.171591482230606,0.803263041143046
"84","Envigado","Bucaramanga",0.148283690049609,0.372943209459363,0.478773100491028
"85","Envigado","Cortulua",0.264259140512219,0.333347240635902,0.40239361885188
"86","Envigado","DeportesTolima",0.154043349097546,0.270781788033057,0.575174862869397
"87","Envigado","Huila",0.216821196466571,0.356529410603543,0.426649392929886
"88","Envigado","Ind.Medellin",0.0781976898129061,0.197965755304235,0.723836554882859
"89","Envigado","LaEquidad",0.166118362780389,0.37341337360486,0.460468263614751
"90","Envigado","Patriotas",0.153130800290069,0.339289718518117,0.507579481191815
"91","Huila","Aguilas",0.191589348859266,0.427023017756781,0.381387633383952
"92","Huila","Dep.Cali",0.0863359511694166,0.233681864617639,0.679982184212944
"93","Huila","DeportesTolima",0.139935538929647,0.2691649981621,0.590899462908253
